subject,session,stim,big_small,onset,opt,response_time,correct,sequence
y18,rep1,stim/leave.bmp,S,249001,4,548,True,3
y18,rep1,stim/apricot.bmp,S,256001,4,593,True,3
y18,rep1,stim/tweezers.bmp,S,263001,4,924,True,3
y18,rep2,stim/piano.bmp,B,29999,3,942,True,1
y18,rep2,stim/frog.bmp,S,37000,4,688,True,1
y18,rep2,stim/frog.bmp,S,40000,4,595,True,2
y18,rep2,stim/pinefruit.bmp,S,43000,4,734,True,1
y18,rep2,stim/pen.bmp,S,46000,4,713,True,1
y18,rep2,stim/cat.bmp,B,57000,4,861,False,1
y18,rep2,stim/gaspum.bmp,B,68000,3,657,True,1
y18,rep2,stim/piano.bmp,B,71000,3,525,True,2
y18,rep2,stim/dolphin.bmp,B,74000,3,1376,True,1
y18,rep2,stim/cherry.bmp,S,77000,4,602,True,1
y18,rep2,stim/pinefruit.bmp,S,84000,4,638,True,2
y18,rep2,stim/basketball.bmp,B,87000,3,865,True,1
y18,rep2,stim/tie.bmp,S,90000,4,904,True,1
y18,rep2,stim/bowl.bmp,S,97000,4,822,True,1
y18,rep2,stim/piano.bmp,B,104000,3,628,True,3
y18,rep2,stim/barrel.bmp,B,111000,3,621,True,1
y18,rep2,stim/goat.bmp,B,114000,3,585,True,1
y18,rep2,stim/rockychair.bmp,B,117000,3,677,True,1
y18,rep2,stim/bolt.bmp,S,120000,4,735,True,1
y18,rep2,stim/bolt.bmp,S,123000,4,609,True,2
y18,rep2,stim/cherrytree.bmp,B,126000,3,717,True,1
y18,rep2,stim/rockychair.bmp,B,129000,3,670,True,2
y18,rep2,stim/cherry.bmp,S,132000,4,577,True,2
y18,rep2,stim/ballena.bmp,B,135000,3,739,True,1
y18,rep2,stim/guitar.bmp,B,138000,3,807,True,1
y18,rep2,stim/basketball.bmp,B,149000,3,579,True,2
y18,rep2,stim/cleaver.bmp,S,160000,4,927,True,1
y18,rep2,stim/tie.bmp,S,171000,4,587,True,2
y18,rep2,stim/rockychair.bmp,B,174000,3,631,True,3
y18,rep2,stim/frog.bmp,S,177000,4,633,True,3
y18,rep2,stim/cleaver.bmp,S,180000,4,644,True,2
y18,rep2,stim/bolt.bmp,S,183000,4,599,True,3
y18,rep2,stim/ballena.bmp,B,186000,3,642,True,2
y18,rep2,stim/shark.bmp,B,189000,3,660,True,1
y18,rep2,stim/cherrytree.bmp,B,196000,3,936,True,2
y18,rep2,stim/basketball.bmp,B,203000,3,644,True,3
y18,rep2,stim/ballena.bmp,B,210000,3,1040,True,3
y18,rep2,stim/pinefruit.bmp,S,213000,3,442,False,3
y18,rep2,stim/shark.bmp,B,216000,3,644,True,2
y18,rep2,stim/eggplant.bmp,S,219000,4,1005,True,1
y18,rep2,stim/Iron.bmp,S,230000,4,1114,True,1
y18,rep2,stim/cherry.bmp,S,241000,4,568,True,3
y18,rep2,stim/shark.bmp,B,252000,3,678,True,3
y18,rep2,stim/cleaver.bmp,S,255000,4,656,True,3
y18,rep2,stim/tie.bmp,S,258000,4,547,True,3
y18,rep2,stim/cherrytree.bmp,B,261000,3,716,True,3
y18,rep2,stim/acorn.bmp,S,264000,4,784,True,1
y18,rep2,stim/bird.bmp,S,267000,4,556,True,1
y19,rep1,stim/car.bmp,B,29987,3,1301,True,1
y19,rep1,stim/tunafish.bmp,B,32988,4,945,False,1
y19,rep1,stim/sequoia_tree.bmp,B,35988,3,755,True,1
y19,rep1,stim/camera.bmp,S,38988,3,550,False,1
y19,rep1,stim/playcard.bmp,S,41988,4,783,True,1
y19,rep1,stim/tree.bmp,B,44988,3,658,True,1
y19,rep1,stim/envelope.bmp,S,51988,4,782,True,1
y19,rep1,stim/toilett.bmp,B,62988,3,796,True,1
y19,rep1,stim/envelope.bmp,S,73988,4,712,True,2
y19,rep1,stim/car.bmp,B,76988,3,588,True,2
y19,rep1,stim/faint.bmp,S,79988,4,685,True,1
y19,rep1,stim/penguin.bmp,B,82988,3,1056,True,1
y19,rep1,stim/grappes.bmp,S,89988,4,780,True,1
y19,rep1,stim/yarn.bmp,S,92988,4,766,True,1
y19,rep1,stim/lettuce.bmp,S,95988,4,704,True,1
y19,rep1,stim/dove.bmp,S,98988,4,812,True,1
y19,rep1,stim/tree.bmp,B,101988,3,560,True,2
y19,rep1,stim/tree.bmp,B,104988,3,548,True,3
y19,rep1,stim/saxophone.bmp,B,107988,4,861,False,1
y19,rep1,stim/oldradio.bmp,B,110988,3,1030,True,1
y19,rep1,stim/oldradio.bmp,B,113988,3,648,True,2
y19,rep1,stim/basket.bmp,B,116988,3,1044,True,1
y19,rep1,stim/egg.bmp,S,119988,4,743,True,1
y19,rep1,stim/penguin.bmp,B,122988,3,866,True,2
y19,rep1,stim/egg.bmp,S,125988,4,611,True,2
y19,rep1,stim/faint.bmp,S,128988,4,768,True,2
y19,rep1,stim/dog.bmp,B,131988,3,985,True,1
y19,rep1,stim/lettuce.bmp,S,134988,4,653,True,2
y19,rep1,stim/broccoli.bmp,S,141988,4,840,True,1
y19,rep1,stim/playcard.bmp,S,148988,4,676,True,2
y19,rep1,stim/raspberry.bmp,S,155988,4,742,True,1
y19,rep1,stim/broccoli.bmp,S,166988,4,645,True,2
y19,rep1,stim/tunafish.bmp,B,177988,4,1152,False,2
y19,rep1,stim/tunafish.bmp,B,188988,4,669,False,3
y19,rep1,stim/broccoli.bmp,S,199988,4,665,True,3
y19,rep1,stim/flashlight.bmp,S,210988,4,1005,True,1
y19,rep1,stim/toilett.bmp,B,221988,3,580,True,2
y19,rep1,stim/car.bmp,B,224988,3,726,True,3
y19,rep1,stim/envelope.bmp,S,227988,4,617,True,3
y19,rep1,stim/lettuce.bmp,S,230988,4,618,True,3
y19,rep1,stim/penguin.bmp,B,233988,3,717,True,3
y19,rep1,stim/playcard.bmp,S,236988,4,664,True,3
y19,rep1,stim/bear.bmp,B,239988,3,716,True,1
y19,rep1,stim/faint.bmp,S,242988,4,805,True,3
y19,rep1,stim/toilett.bmp,B,245988,3,583,True,3
y19,rep1,stim/egg.bmp,S,248988,4,643,True,3
y19,rep1,stim/blender.bmp,B,255988,3,655,True,1
y19,rep1,stim/oldradio.bmp,B,262988,3,707,True,3
y19,rep2,stim/moose.bmp,B,29998,3,790,True,1
y19,rep2,stim/bigplant.bmp,B,36999,3,764,True,1
y19,rep2,stim/crip.bmp,B,39999,3,582,True,1
y19,rep2,stim/peach.bmp,S,42999,4,672,True,1
y19,rep2,stim/corn.bmp,S,45999,3,585,False,1
y19,rep2,stim/parrot.bmp,S,56999,4,1136,True,1
y19,rep2,stim/crab.bmp,S,67999,4,820,True,1
y19,rep2,stim/baby.bmp,B,70999,3,959,True,1
y19,rep2,stim/comb.bmp,S,73999,3,681,False,1
y19,rep2,stim/cruiseship.bmp,B,76999,3,729,True,1
y19,rep2,stim/avocado.bmp,S,83999,4,778,True,1
y19,rep2,stim/corn.bmp,S,86999,4,683,True,2
y19,rep2,stim/christmas_tree.bmp,B,89999,3,670,True,1
y19,rep2,stim/corn.bmp,S,96999,4,705,True,3
y19,rep2,stim/comb.bmp,S,103999,4,645,True,2
y19,rep2,stim/lock.bmp,S,110999,4,1367,True,1
y19,rep2,stim/crab.bmp,S,113999,4,893,True,2
y19,rep2,stim/orange.bmp,S,116999,4,637,True,1
y19,rep2,stim/hose.bmp,B,119999,3,792,True,1
y19,rep2,stim/taxilondon.bmp,B,122999,3,642,True,1
y19,rep2,stim/baby.bmp,B,125999,3,671,True,2
y19,rep2,stim/hose.bmp,B,128999,3,689,True,2
y19,rep2,stim/wastebox.bmp,B,131999,3,787,True,1
y19,rep2,stim/baby.bmp,B,134999,3,533,True,3
y19,rep2,stim/bigplant.bmp,B,137999,3,736,True,2
y19,rep2,stim/cruiseship.bmp,B,148999,3,636,True,2
y19,rep2,stim/cruiseship.bmp,B,159999,3,563,True,3
y19,rep2,stim/octopus.bmp,B,170999,4,893,False,1
y19,rep2,stim/orange.bmp,S,173999,4,625,True,2
y19,rep2,stim/razor.bmp,S,176999,4,820,True,1
y19,rep2,stim/razor.bmp,S,179999,4,671,True,2
y19,rep2,stim/octopus.bmp,B,182999,4,770,False,2
y19,rep2,stim/cup.bmp,S,185999,4,638,True,1
y19,rep2,stim/orange.bmp,S,188999,4,495,True,3
y19,rep2,stim/oak.bmp,B,195999,3,721,True,1
y19,rep2,stim/razor.bmp,S,202999,4,614,True,3
y19,rep2,stim/bag.bmp,S,209999,4,726,True,1
y19,rep2,stim/crip.bmp,B,212999,3,652,True,2
y19,rep2,stim/lock.bmp,S,215999,4,719,True,2
y19,rep2,stim/comb.bmp,S,218999,4,778,True,3
y19,rep2,stim/crab.bmp,S,229999,4,943,True,3
y19,rep2,stim/crip.bmp,B,240999,3,627,True,3
y19,rep2,stim/calculator.bmp,S,251999,4,935,True,1
y19,rep2,stim/hose.bmp,B,254999,3,674,True,3
y19,rep2,stim/bigplant.bmp,B,257999,3,756,True,3
y19,rep2,stim/windmill.bmp,B,260999,3,776,True,1
y19,rep2,stim/lock.bmp,S,263999,4,659,True,3
y19,rep2,stim/octopus.bmp,B,266999,4,693,False,3
